fk_cliente;fk_produto;fk_vendedor;fk_data_pedido;unidades_vendidas;preco_unitario;desconto_percentual;cod_pedido
29950;880;289;29/01/2014;6;32.99;0;SO65164
29950;708;289;29/01/2014;4;20.99;0;SO65164
29950;784;289;29/01/2014;1;1376.99;0;SO65164
29950;714;289;29/01/2014;2;29.99;0;SO65164
29950;716;289;29/01/2014;3;29.99;0;SO65164
29950;707;289;29/01/2014;4;20.99;0;SO65164
29950;937;289;29/01/2014;2;48.59;0;SO65164
29950;904;289;29/01/2014;2;218.45;0;SO65164
29950;865;289;29/01/2014;3;38.10;0;SO65164
29762;962;279;29/01/2014;1;445.41;0;SO65165
29762;969;279;29/01/2014;1;1430.44;0;SO65165
29762;953;279;29/01/2014;1;728.91;0;SO65165
29762;979;279;29/01/2014;1;445.41;0;SO65165
29762;966;279;29/01/2014;1;1430.44;0;SO65165
29494;808;289;29/01/2014;1;26.72;0;SO65166
29696;798;281;29/01/2014;2;672.29;0;SO65167
29696;998;281;29/01/2014;5;323.99;0;SO65167
29696;794;281;29/01/2014;2;1466.01;0;SO65167
29696;836;281;29/01/2014;2;356.90;0;SO65167
29696;822;281;29/01/2014;2;356.90;0;SO65167
29696;801;281;29/01/2014;1;672.29;0;SO65167
29696;875;281;29/01/2014;1;5.39;0;SO65167
29696;940;281;29/01/2014;2;48.59;0;SO65167
29696;738;281;29/01/2014;1;202.33;0;SO65167
29696;999;281;29/01/2014;1;323.99;0;SO65167
29696;973;281;29/01/2014;2;1020.59;0;SO65167
29696;974;281;29/01/2014;2;1020.59;0;SO65167
29696;793;281;29/01/2014;2;1466.01;0;SO65167
29696;977;281;29/01/2014;3;323.99;0;SO65167
29696;797;281;29/01/2014;4;672.29;0;SO65167
29496;971;281;29/01/2014;2;728.91;0;SO65168
29496;967;281;29/01/2014;2;1430.44;0;SO65168
29496;963;281;29/01/2014;2;445.41;0;SO65168
29496;951;281;29/01/2014;1;242.99;0;SO65168
29496;948;281;29/01/2014;3;63.90;0;SO65168
29496;961;281;29/01/2014;1;445.41;0;SO65168
29496;996;281;29/01/2014;3;72.89;0;SO65168
29496;964;281;29/01/2014;1;445.41;0;SO65168
29496;945;281;29/01/2014;1;54.89;0;SO65168
29496;968;281;29/01/2014;2;1430.44;0;SO65168
29496;979;281;29/01/2014;2;445.41;0;SO65168
29496;954;281;29/01/2014;1;1430.44;0;SO65168
29496;957;281;29/01/2014;1;1430.44;0;SO65168
29496;953;281;29/01/2014;1;728.91;0;SO65168
29496;965;281;29/01/2014;3;445.41;0;SO65168
29496;972;281;29/01/2014;1;728.91;0;SO65168
29496;959;281;29/01/2014;1;445.41;0;SO65168
29496;962;281;29/01/2014;1;445.41;0;SO65168
29496;966;281;29/01/2014;2;1430.44;0;SO65168
29496;978;281;29/01/2014;2;445.41;0;SO65168
29840;952;289;29/01/2014;1;12.14;0;SO65169
29709;973;284;29/01/2014;3;1020.59;0;SO65170
29709;976;284;29/01/2014;1;1020.59;0;SO65170
29709;874;284;29/01/2014;2;5.39;0;SO65170
29709;875;284;29/01/2014;2;5.39;0;SO65170
29709;998;284;29/01/2014;4;323.99;0;SO65170
29709;864;284;29/01/2014;1;38.10;0;SO65170
29803;869;289;29/01/2014;2;41.99;0;SO65171
29803;782;289;29/01/2014;3;1376.99;0;SO65171
29803;868;289;29/01/2014;2;41.99;0;SO65171
29803;867;289;29/01/2014;10;41.99;0;SO65171
29821;954;286;29/01/2014;1;1430.44;0;SO65172
29821;972;286;29/01/2014;2;728.91;0;SO65172
29821;958;286;29/01/2014;1;445.41;0;SO65172
29821;876;286;29/01/2014;5;72.00;0;SO65172
29821;945;286;29/01/2014;2;54.89;0;SO65172
29821;715;286;29/01/2014;4;29.99;0;SO65172
29821;884;286;29/01/2014;1;32.39;0;SO65172
29821;957;286;29/01/2014;3;1430.44;0;SO65172
29821;870;286;29/01/2014;3;2.99;0;SO65172
29821;965;286;29/01/2014;1;445.41;0;SO65172
29821;951;286;29/01/2014;2;242.99;0;SO65172
29821;956;286;29/01/2014;1;1430.44;0;SO65172
29821;962;286;29/01/2014;3;445.41;0;SO65172
29821;978;286;29/01/2014;2;445.41;0;SO65172
29821;961;286;29/01/2014;1;445.41;0;SO65172
29821;877;286;29/01/2014;5;4.77;0;SO65172
29821;971;286;29/01/2014;2;728.91;0;SO65172
29821;711;286;29/01/2014;2;20.99;0;SO65172
29821;970;286;29/01/2014;1;728.91;0;SO65172
29821;959;286;29/01/2014;1;445.41;0;SO65172
29821;953;286;29/01/2014;2;728.91;0;SO65172
29821;864;286;29/01/2014;5;38.10;0;SO65172
29821;708;286;29/01/2014;3;20.99;0;SO65172
29821;883;286;29/01/2014;5;32.39;0;SO65172
29821;967;286;29/01/2014;1;1430.44;0;SO65172
29821;948;286;29/01/2014;3;63.90;0;SO65172
29821;964;286;29/01/2014;2;445.41;0;SO65172
29821;865;286;29/01/2014;4;38.10;0;SO65172
29821;712;286;29/01/2014;4;5.39;0;SO65172
29821;960;286;29/01/2014;2;445.41;0;SO65172
29639;794;289;29/01/2014;3;1466.01;0;SO65173
29639;975;289;29/01/2014;5;1020.59;0;SO65173
29639;792;289;29/01/2014;2;1466.01;0;SO65173
29639;707;289;29/01/2014;3;20.99;0;SO65173
29639;801;289;29/01/2014;4;672.29;0;SO65173
29639;940;289;29/01/2014;2;48.59;0;SO65173
29639;875;289;29/01/2014;12;5.21;0,02;SO65173
29639;795;289;29/01/2014;8;1466.01;0;SO65173
29639;973;289;29/01/2014;6;1020.59;0;SO65173
29639;977;289;29/01/2014;3;323.99;0;SO65173
29639;998;289;29/01/2014;3;323.99;0;SO65173
29639;974;289;29/01/2014;6;1020.59;0;SO65173
29639;880;289;29/01/2014;4;32.99;0;SO65173
29639;865;289;29/01/2014;2;38.10;0;SO65173
29639;999;289;29/01/2014;2;323.99;0;SO65173
29639;796;289;29/01/2014;5;1466.01;0;SO65173
29639;939;289;29/01/2014;4;37.25;0;SO65173
29639;874;289;29/01/2014;5;5.39;0;SO65173
29639;997;289;29/01/2014;2;323.99;0;SO65173
29639;800;289;29/01/2014;3;672.29;0;SO65173
29639;793;289;29/01/2014;3;1466.01;0;SO65173
29639;976;289;29/01/2014;6;1020.59;0;SO65173
29639;799;289;29/01/2014;1;672.29;0;SO65173
29639;938;289;29/01/2014;5;24.29;0;SO65173
29639;797;289;29/01/2014;3;672.29;0;SO65173
29722;917;289;29/01/2014;2;158.43;0;SO65174
29722;937;289;29/01/2014;5;48.59;0;SO65174
29722;858;289;29/01/2014;5;14.69;0;SO65174
29722;988;289;29/01/2014;3;338.99;0;SO65174
29722;883;289;29/01/2014;3;32.39;0;SO65174
29722;867;289;29/01/2014;5;41.99;0;SO65174
29722;748;289;29/01/2014;3;818.70;0;SO65174
29722;909;289;29/01/2014;4;23.48;0;SO65174
29722;714;289;29/01/2014;4;29.99;0;SO65174
29722;925;289;29/01/2014;1;149.87;0;SO65174
29722;949;289;29/01/2014;6;105.29;0;SO65174
29722;780;289;29/01/2014;3;1391.99;0;SO65174
29722;905;289;29/01/2014;2;218.45;0;SO65174
29722;865;289;29/01/2014;6;38.10;0;SO65174
29722;877;289;29/01/2014;4;4.77;0;SO65174
29722;779;289;29/01/2014;6;1391.99;0;SO65174
29722;952;289;29/01/2014;1;12.14;0;SO65174
29722;996;289;29/01/2014;2;72.89;0;SO65174
29722;864;289;29/01/2014;8;38.10;0;SO65174
29722;708;289;29/01/2014;7;20.99;0;SO65174
29722;881;289;29/01/2014;4;32.39;0;SO65174
29722;784;289;29/01/2014;4;1376.99;0;SO65174
29722;716;289;29/01/2014;5;29.99;0;SO65174
29722;876;289;29/01/2014;6;72.00;0;SO65174
29722;742;289;29/01/2014;4;818.70;0;SO65174
29722;870;289;29/01/2014;5;2.99;0;SO65174
29722;924;289;29/01/2014;2;149.87;0;SO65174
29722;859;289;29/01/2014;3;14.69;0;SO65174
29722;783;289;29/01/2014;2;1376.99;0;SO65174
29722;880;289;29/01/2014;4;32.99;0;SO65174
29722;904;289;29/01/2014;1;218.45;0;SO65174
29722;869;289;29/01/2014;10;41.99;0;SO65174
29722;782;289;29/01/2014;3;1376.99;0;SO65174
29722;809;289;29/01/2014;5;37.15;0;SO65174
29722;715;289;29/01/2014;6;29.99;0;SO65174
29722;711;289;29/01/2014;6;20.99;0;SO65174
29722;945;289;29/01/2014;4;54.89;0;SO65174
29722;910;289;29/01/2014;4;31.58;0;SO65174
29722;743;289;29/01/2014;3;809.76;0;SO65174
29722;747;289;29/01/2014;3;809.76;0;SO65174
29722;712;289;29/01/2014;5;5.39;0;SO65174
29722;948;289;29/01/2014;2;63.90;0;SO65174
29722;944;289;29/01/2014;4;158.43;0;SO65174
29722;808;289;29/01/2014;1;26.72;0;SO65174
29722;920;289;29/01/2014;2;158.43;0;SO65174
29722;951;289;29/01/2014;5;242.99;0;SO65174
29722;884;289;29/01/2014;10;32.39;0;SO65174
29722;707;289;29/01/2014;3;20.99;0;SO65174
30105;797;284;29/01/2014;4;672.29;0;SO65175
30105;875;284;29/01/2014;1;5.39;0;SO65175
30105;976;284;29/01/2014;4;1020.59;0;SO65175
30105;938;284;29/01/2014;1;24.29;0;SO65175
30105;974;284;29/01/2014;1;1020.59;0;SO65175
30105;794;284;29/01/2014;2;1466.01;0;SO65175
30105;836;284;29/01/2014;1;356.90;0;SO65175
30105;798;284;29/01/2014;3;672.29;0;SO65175
30105;738;284;29/01/2014;2;202.33;0;SO65175
30105;999;284;29/01/2014;3;323.99;0;SO65175
30105;977;284;29/01/2014;1;323.99;0;SO65175
30105;822;284;29/01/2014;2;356.90;0;SO65175
30105;973;284;29/01/2014;2;1020.59;0;SO65175
30105;801;284;29/01/2014;3;672.29;0;SO65175
29660;953;276;29/01/2014;2;728.91;0;SO65176
29660;892;276;29/01/2014;1;602.35;0;SO65176
29660;957;276;29/01/2014;4;1430.44;0;SO65176
29660;965;276;29/01/2014;6;445.41;0;SO65176
29660;916;276;29/01/2014;3;31.58;0;SO65176
29660;889;276;29/01/2014;1;602.35;0;SO65176
29660;969;276;29/01/2014;4;1430.44;0;SO65176
29660;954;276;29/01/2014;2;1430.44;0;SO65176
29660;979;276;29/01/2014;5;445.41;0;SO65176
29660;966;276;29/01/2014;2;1430.44;0;SO65176
29660;886;276;29/01/2014;1;200.05;0;SO65176
29660;899;276;29/01/2014;1;200.05;0;SO65176
29660;895;276;29/01/2014;2;200.05;0;SO65176
29796;870;282;29/01/2014;7;2.99;0;SO65177
29796;865;282;29/01/2014;5;38.10;0;SO65177
29796;797;282;29/01/2014;4;672.29;0;SO65177
29796;858;282;29/01/2014;3;14.69;0;SO65177
29796;976;282;29/01/2014;10;1020.59;0;SO65177
29796;938;282;29/01/2014;2;24.29;0;SO65177
29796;793;282;29/01/2014;4;1466.01;0;SO65177
29796;836;282;29/01/2014;3;356.90;0;SO65177
29796;883;282;29/01/2014;5;32.39;0;SO65177
29796;875;282;29/01/2014;2;5.39;0;SO65177
29796;873;282;29/01/2014;5;1.37;0;SO65177
29796;714;282;29/01/2014;6;29.99;0;SO65177
29796;794;282;29/01/2014;1;1466.01;0;SO65177
29796;835;282;29/01/2014;5;356.90;0;SO65177
29796;722;282;29/01/2014;3;202.33;0;SO65177
29796;998;282;29/01/2014;11;313.19;0,02;SO65177
29796;880;282;29/01/2014;5;32.99;0;SO65177
29796;711;282;29/01/2014;4;20.99;0;SO65177
29796;712;282;29/01/2014;5;5.39;0;SO65177
29796;877;282;29/01/2014;3;4.77;0;SO65177
29796;859;282;29/01/2014;4;14.69;0;SO65177
29796;716;282;29/01/2014;4;29.99;0;SO65177
29796;939;282;29/01/2014;2;37.25;0;SO65177
29796;715;282;29/01/2014;5;29.99;0;SO65177
29796;940;282;29/01/2014;2;48.59;0;SO65177
29796;738;282;29/01/2014;5;202.33;0;SO65177
29796;801;282;29/01/2014;2;672.29;0;SO65177
29796;708;282;29/01/2014;4;20.99;0;SO65177
29796;884;282;29/01/2014;11;31.31;0,02;SO65177
29796;707;282;29/01/2014;7;20.99;0;SO65177
29796;973;282;29/01/2014;2;1020.59;0;SO65177
29796;999;282;29/01/2014;9;323.99;0;SO65177
29796;977;282;29/01/2014;5;323.99;0;SO65177
29796;974;282;29/01/2014;2;1020.59;0;SO65177
29796;864;282;29/01/2014;12;36.83;0,02;SO65177
29796;876;282;29/01/2014;6;72.00;0;SO65177
29796;881;282;29/01/2014;3;32.39;0;SO65177
29528;800;277;29/01/2014;4;672.29;0;SO65178
29528;795;277;29/01/2014;2;1466.01;0;SO65178
29528;711;277;29/01/2014;5;20.99;0;SO65178
29528;998;277;29/01/2014;3;323.99;0;SO65178
29528;801;277;29/01/2014;2;672.29;0;SO65178
29528;875;277;29/01/2014;2;5.39;0;SO65178
29528;940;277;29/01/2014;1;48.59;0;SO65178
29528;799;277;29/01/2014;2;672.29;0;SO65178
29528;874;277;29/01/2014;1;5.39;0;SO65178
29528;797;277;29/01/2014;1;672.29;0;SO65178
29528;974;277;29/01/2014;4;1020.59;0;SO65178
29528;793;277;29/01/2014;5;1466.01;0;SO65178
29528;798;277;29/01/2014;2;672.29;0;SO65178
29528;796;277;29/01/2014;3;1466.01;0;SO65178
29528;792;277;29/01/2014;4;1466.01;0;SO65178
29528;973;277;29/01/2014;3;1020.59;0;SO65178
29528;938;277;29/01/2014;1;24.29;0;SO65178
29528;976;277;29/01/2014;3;1020.59;0;SO65178
30033;958;276;29/01/2014;1;445.41;0;SO65179
29809;867;281;29/01/2014;6;41.99;0;SO65180
29809;868;281;29/01/2014;3;41.99;0;SO65180
29809;783;281;29/01/2014;4;1376.99;0;SO65180
29809;782;281;29/01/2014;2;1376.99;0;SO65180
29809;869;281;29/01/2014;3;41.99;0;SO65180
29975;875;276;29/01/2014;7;5.39;0;SO65181
29975;998;276;29/01/2014;3;323.99;0;SO65181
29975;801;276;29/01/2014;1;672.29;0;SO65181
29975;874;276;29/01/2014;2;5.39;0;SO65181
29975;884;276;29/01/2014;3;32.39;0;SO65181
29975;973;276;29/01/2014;1;1020.59;0;SO65181
30097;951;286;29/01/2014;2;242.99;0;SO65182
30097;953;286;29/01/2014;1;728.91;0;SO65182
30097;958;286;29/01/2014;2;445.41;0;SO65182
30097;962;286;29/01/2014;2;445.41;0;SO65182
30097;954;286;29/01/2014;1;1430.44;0;SO65182
30097;959;286;29/01/2014;1;445.41;0;SO65182
30097;968;286;29/01/2014;1;1430.44;0;SO65182
30097;864;286;29/01/2014;3;38.10;0;SO65182
30097;964;286;29/01/2014;1;445.41;0;SO65182
30097;960;286;29/01/2014;3;445.41;0;SO65182
30097;948;286;29/01/2014;1;63.90;0;SO65182
30097;970;286;29/01/2014;2;728.91;0;SO65182
30097;952;286;29/01/2014;3;12.14;0;SO65182
30097;963;286;29/01/2014;1;445.41;0;SO65182
30097;979;286;29/01/2014;1;445.41;0;SO65182
30097;971;286;29/01/2014;2;728.91;0;SO65182
30097;978;286;29/01/2014;1;445.41;0;SO65182
30097;956;286;29/01/2014;1;1430.44;0;SO65182
30097;965;286;29/01/2014;1;445.41;0;SO65182
30097;955;286;29/01/2014;3;1430.44;0;SO65182
30097;945;286;29/01/2014;1;54.89;0;SO65182
30097;876;286;29/01/2014;6;72.00;0;SO65182
30097;884;286;29/01/2014;5;32.39;0;SO65182
30097;957;286;29/01/2014;2;1430.44;0;SO65182
29842;940;281;29/01/2014;2;48.59;0;SO65183
29842;974;281;29/01/2014;3;1020.59;0;SO65183
29842;711;281;29/01/2014;5;20.99;0;SO65183
29842;865;281;29/01/2014;4;38.10;0;SO65183
29842;997;281;29/01/2014;2;323.99;0;SO65183
29842;796;281;29/01/2014;2;1466.01;0;SO65183
29842;874;281;29/01/2014;2;5.39;0;SO65183
29842;801;281;29/01/2014;4;672.29;0;SO65183
29842;975;281;29/01/2014;4;1020.59;0;SO65183
29842;938;281;29/01/2014;3;24.29;0;SO65183
29842;799;281;29/01/2014;2;672.29;0;SO65183
29842;793;281;29/01/2014;3;1466.01;0;SO65183
29842;800;281;29/01/2014;2;672.29;0;SO65183
29842;794;281;29/01/2014;5;1466.01;0;SO65183
29842;999;281;29/01/2014;3;323.99;0;SO65183
29842;875;281;29/01/2014;2;5.39;0;SO65183
29842;973;281;29/01/2014;2;1020.59;0;SO65183
29842;792;281;29/01/2014;3;1466.01;0;SO65183
29842;798;281;29/01/2014;1;672.29;0;SO65183
29842;880;281;29/01/2014;1;32.99;0;SO65183
29653;969;276;29/01/2014;2;1430.44;0;SO65184
29653;979;276;29/01/2014;1;445.41;0;SO65184
29653;957;276;29/01/2014;1;1430.44;0;SO65184
29653;972;276;29/01/2014;1;728.91;0;SO65184
29653;966;276;29/01/2014;1;1430.44;0;SO65184
29653;961;276;29/01/2014;1;445.41;0;SO65184
29653;864;276;29/01/2014;2;38.10;0;SO65184
29653;954;276;29/01/2014;2;1430.44;0;SO65184
29653;965;276;29/01/2014;1;445.41;0;SO65184
29576;937;289;29/01/2014;1;48.59;0;SO65185
29576;980;289;29/01/2014;1;461.69;0;SO65185
29576;988;289;29/01/2014;2;338.99;0;SO65185
29576;809;289;29/01/2014;1;37.15;0;SO65185
29933;707;290;29/01/2014;1;20.99;0;SO65186
29933;880;290;29/01/2014;3;32.99;0;SO65186
29603;958;289;29/01/2014;1;445.41;0;SO65187
29499;982;289;29/01/2014;2;461.69;0;SO65188
29499;981;289;29/01/2014;1;461.69;0;SO65188
29499;779;289;29/01/2014;2;1391.99;0;SO65188
29499;937;289;29/01/2014;1;48.59;0;SO65188
29499;867;289;29/01/2014;9;41.99;0;SO65188
29499;904;289;29/01/2014;1;218.45;0;SO65188
29499;983;289;29/01/2014;2;461.69;0;SO65188
29499;905;289;29/01/2014;1;218.45;0;SO65188
29499;925;289;29/01/2014;1;149.87;0;SO65188
29499;809;289;29/01/2014;2;37.15;0;SO65188
29499;992;289;29/01/2014;2;323.99;0;SO65188
29499;869;289;29/01/2014;9;41.99;0;SO65188
29499;987;289;29/01/2014;2;338.99;0;SO65188
29499;868;289;29/01/2014;2;41.99;0;SO65188
29499;980;289;29/01/2014;1;461.69;0;SO65188
29499;984;289;29/01/2014;2;338.99;0;SO65188
29499;991;289;29/01/2014;1;323.99;0;SO65188
29499;780;289;29/01/2014;2;1391.99;0;SO65188
29499;993;289;29/01/2014;3;323.99;0;SO65188
29499;781;289;29/01/2014;1;1391.99;0;SO65188
29499;917;289;29/01/2014;3;158.43;0;SO65188
29557;899;278;29/01/2014;1;200.05;0;SO65189
29557;714;278;29/01/2014;6;29.99;0;SO65189
29557;885;278;29/01/2014;1;602.35;0;SO65189
29557;870;278;29/01/2014;8;2.99;0;SO65189
29557;877;278;29/01/2014;9;4.77;0;SO65189
29557;958;278;29/01/2014;3;445.41;0;SO65189
29557;883;278;29/01/2014;4;32.39;0;SO65189
29557;864;278;29/01/2014;14;36.83;0,02;SO65189
29557;858;278;29/01/2014;3;14.69;0;SO65189
29557;712;278;29/01/2014;7;5.39;0;SO65189
29557;876;278;29/01/2014;7;72.00;0;SO65189
29557;895;278;29/01/2014;1;200.05;0;SO65189
29557;966;278;29/01/2014;6;1430.44;0;SO65189
29557;967;278;29/01/2014;2;1430.44;0;SO65189
29557;957;278;29/01/2014;2;1430.44;0;SO65189
29557;961;278;29/01/2014;3;445.41;0;SO65189
29557;893;278;29/01/2014;3;602.35;0;SO65189
29557;965;278;29/01/2014;3;445.41;0;SO65189
29557;953;278;29/01/2014;3;728.91;0;SO65189
29557;954;278;29/01/2014;2;1430.44;0;SO65189
29557;711;278;29/01/2014;4;20.99;0;SO65189
29557;715;278;29/01/2014;8;29.99;0;SO65189
29557;880;278;29/01/2014;4;32.99;0;SO65189
29557;962;278;29/01/2014;1;445.41;0;SO65189
29557;884;278;29/01/2014;5;32.39;0;SO65189
29557;708;278;29/01/2014;9;20.99;0;SO65189
29557;916;278;29/01/2014;1;31.58;0;SO65189
29557;707;278;29/01/2014;2;20.99;0;SO65189
29557;865;278;29/01/2014;4;38.10;0;SO65189
29557;979;278;29/01/2014;6;445.41;0;SO65189
29557;859;278;29/01/2014;5;14.69;0;SO65189
29557;892;278;29/01/2014;1;602.35;0;SO65189
29557;881;278;29/01/2014;9;32.39;0;SO65189
29760;962;286;29/01/2014;1;445.41;0;SO65190
29760;965;286;29/01/2014;1;445.41;0;SO65190
29760;884;286;29/01/2014;1;32.39;0;SO65190
29488;711;286;29/01/2014;2;20.99;0;SO65191
29488;970;286;29/01/2014;1;728.91;0;SO65191
29488;962;286;29/01/2014;4;445.41;0;SO65191
29488;956;286;29/01/2014;3;1430.44;0;SO65191
29488;967;286;29/01/2014;4;1430.44;0;SO65191
29488;877;286;29/01/2014;7;4.77;0;SO65191
29488;952;286;29/01/2014;3;12.14;0;SO65191
29488;968;286;29/01/2014;4;1430.44;0;SO65191
29488;865;286;29/01/2014;6;38.10;0;SO65191
29488;945;286;29/01/2014;2;54.89;0;SO65191
29488;883;286;29/01/2014;7;32.39;0;SO65191
29488;959;286;29/01/2014;2;445.41;0;SO65191
29488;966;286;29/01/2014;1;1430.44;0;SO65191
29488;712;286;29/01/2014;16;4.94;0,05;SO65191
29488;876;286;29/01/2014;8;72.00;0;SO65191
29488;996;286;29/01/2014;1;72.89;0;SO65191
29488;964;286;29/01/2014;2;445.41;0;SO65191
29488;963;286;29/01/2014;4;445.41;0;SO65191
29488;979;286;29/01/2014;3;445.41;0;SO65191
29488;955;286;29/01/2014;5;1430.44;0;SO65191
29488;953;286;29/01/2014;2;728.91;0;SO65191
29488;960;286;29/01/2014;2;445.41;0;SO65191
29488;864;286;29/01/2014;18;34.93;0,05;SO65191
29488;957;286;29/01/2014;2;1430.44;0;SO65191
29488;958;286;29/01/2014;1;445.41;0;SO65191
29488;954;286;29/01/2014;5;1430.44;0;SO65191
29488;978;286;29/01/2014;4;445.41;0;SO65191
29488;951;286;29/01/2014;2;242.99;0;SO65191
29488;884;286;29/01/2014;11;31.31;0,02;SO65191
29488;708;286;29/01/2014;10;20.99;0;SO65191
29488;969;286;29/01/2014;3;1430.44;0;SO65191
29488;715;286;29/01/2014;6;29.99;0;SO65191
29488;972;286;29/01/2014;1;728.91;0;SO65191
29488;961;286;29/01/2014;3;445.41;0;SO65191
29488;965;286;29/01/2014;1;445.41;0;SO65191
29488;870;286;29/01/2014;8;2.99;0;SO65191
29959;873;278;29/01/2014;1;1.37;0;SO65192
29959;822;278;29/01/2014;1;356.90;0;SO65192
30089;792;276;29/01/2014;1;1466.01;0;SO65193
29801;979;277;29/01/2014;2;445.41;0;SO65194
29801;953;277;29/01/2014;1;728.91;0;SO65194
29801;965;277;29/01/2014;2;445.41;0;SO65194
29801;966;277;29/01/2014;1;1430.44;0;SO65194
29801;957;277;29/01/2014;2;1430.44;0;SO65194
29801;972;277;29/01/2014;2;728.91;0;SO65194
29801;954;277;29/01/2014;3;1430.44;0;SO65194
29891;712;277;29/01/2014;3;5.39;0;SO65195
29891;782;277;29/01/2014;2;1376.99;0;SO65195
29891;784;277;29/01/2014;5;1376.99;0;SO65195
29891;883;277;29/01/2014;7;32.39;0;SO65195
29891;867;277;29/01/2014;17;38.49;0,05;SO65195
29891;783;277;29/01/2014;1;1376.99;0;SO65195
29891;917;277;29/01/2014;1;158.43;0;SO65195
29891;884;277;29/01/2014;8;32.39;0;SO65195
29891;779;277;29/01/2014;3;1391.99;0;SO65195
29891;990;277;29/01/2014;2;323.99;0;SO65195
29891;864;277;29/01/2014;3;38.10;0;SO65195
29891;925;277;29/01/2014;1;149.87;0;SO65195
29891;986;277;29/01/2014;1;338.99;0;SO65195
29891;993;277;29/01/2014;2;323.99;0;SO65195
29891;989;277;29/01/2014;2;323.99;0;SO65195
29891;809;277;29/01/2014;1;37.15;0;SO65195
29891;988;277;29/01/2014;2;338.99;0;SO65195
29891;987;277;29/01/2014;2;338.99;0;SO65195
29891;983;277;29/01/2014;1;461.69;0;SO65195
29891;985;277;29/01/2014;2;338.99;0;SO65195
29891;781;277;29/01/2014;5;1391.99;0;SO65195
29891;905;277;29/01/2014;2;218.45;0;SO65195
29891;869;277;29/01/2014;13;40.59;0,02;SO65195
29891;715;277;29/01/2014;4;29.99;0;SO65195
29652;868;286;29/01/2014;1;41.99;0;SO65196
29652;782;286;29/01/2014;3;1376.99;0;SO65196
29652;869;286;29/01/2014;2;41.99;0;SO65196
29527;957;289;29/01/2014;1;1430.44;0;SO65197
30029;867;289;29/01/2014;4;41.99;0;SO65198
30029;868;289;29/01/2014;1;41.99;0;SO65198
29843;962;280;29/01/2014;2;445.41;0;SO65199
29843;945;280;29/01/2014;1;54.89;0;SO65199
29843;952;280;29/01/2014;1;12.14;0;SO65199
29843;965;280;29/01/2014;2;445.41;0;SO65199
29843;996;280;29/01/2014;2;72.89;0;SO65199
29843;954;280;29/01/2014;4;1430.44;0;SO65199
29843;971;280;29/01/2014;3;728.91;0;SO65199
29843;955;280;29/01/2014;4;1430.44;0;SO65199
29843;978;280;29/01/2014;5;445.41;0;SO65199
29843;963;280;29/01/2014;2;445.41;0;SO65199
29843;966;280;29/01/2014;2;1430.44;0;SO65199
29843;969;280;29/01/2014;3;1430.44;0;SO65199
29843;972;280;29/01/2014;3;728.91;0;SO65199
29843;948;280;29/01/2014;1;63.90;0;SO65199
29843;958;280;29/01/2014;4;445.41;0;SO65199
29843;961;280;29/01/2014;2;445.41;0;SO65199
29843;967;280;29/01/2014;3;1430.44;0;SO65199
29843;968;280;29/01/2014;2;1430.44;0;SO65199
29843;970;280;29/01/2014;3;728.91;0;SO65199
29843;979;280;29/01/2014;5;445.41;0;SO65199
29843;957;280;29/01/2014;1;1430.44;0;SO65199
29843;960;280;29/01/2014;4;445.41;0;SO65199
29843;953;280;29/01/2014;2;728.91;0;SO65199
29843;964;280;29/01/2014;1;445.41;0;SO65199
29843;959;280;29/01/2014;5;445.41;0;SO65199
29843;956;280;29/01/2014;2;1430.44;0;SO65199
29559;781;280;29/01/2014;3;1391.99;0;SO65200
29559;784;280;29/01/2014;4;1376.99;0;SO65200
29559;783;280;29/01/2014;4;1376.99;0;SO65200
29559;951;280;29/01/2014;5;242.99;0;SO65200
29559;925;280;29/01/2014;2;149.87;0;SO65200
29559;996;280;29/01/2014;2;72.89;0;SO65200
29559;948;280;29/01/2014;5;63.90;0;SO65200
29559;748;280;29/01/2014;4;818.70;0;SO65200
29559;869;280;29/01/2014;10;41.99;0;SO65200
29559;917;280;29/01/2014;3;158.43;0;SO65200
29559;780;280;29/01/2014;6;1391.99;0;SO65200
29559;944;280;29/01/2014;2;158.43;0;SO65200
29559;937;280;29/01/2014;3;48.59;0;SO65200
29559;910;280;29/01/2014;6;31.58;0;SO65200
29559;905;280;29/01/2014;4;218.45;0;SO65200
